GEO_ID,NAME,Median_12month_HH_Income,B19013_001MarginOfError
1400000US06001438201,"Census Tract 4382.01, Alameda County, California",69963,20585
1400000US06081608002,"Census Tract 6080.02, San Mateo County, California",161250,32744
1400000US06037231210,"Census Tract 2312.10, Los Angeles County, California",27608,8711
1400000US06037461300,"Census Tract 4613, Los Angeles County, California",79479,20693
1400000US06059087001,"Census Tract 870.01, Orange County, California",64554,14393
1400000US06037221401,"Census Tract 2214.01, Los Angeles County, California",24290,4667
1400000US06085509500,"Census Tract 5095, Santa Clara County, California",110231,25047
1400000US06073009301,"Census Tract 93.01, San Diego County, California",68657,9603
1400000US06059075606,"Census Tract 756.06, Orange County, California",181985,57623
1400000US06055200201,"Census Tract 2002.01, Napa County, California",73581,11957
1400000US06073022000,"Census Tract 220, San Diego County, California",43029,8862
1400000US06111006900,"Census Tract 69, Ventura County, California",62279,7391
1400000US06037572002,"Census Tract 5720.02, Los Angeles County, California",71615,7912
1400000US06085503902,"Census Tract 5039.02, Santa Clara County, California",76641,12579
1400000US06081606500,"Census Tract 6065, San Mateo County, California",228417,25059
1400000US06037128910,"Census Tract 1289.10, Los Angeles County, California",91161,18545
1400000US06037570902,"Census Tract 5709.02, Los Angeles County, California",87377,14819
1400000US06113010511,"Census Tract 105.11, Yolo County, California",74038,28756
1400000US06059001802,"Census Tract 18.02, Orange County, California",52701,9284
1400000US06037212620,"Census Tract 2126.20, Los Angeles County, California",39375,7004
1400000US06037670701,"Census Tract 6707.01, Los Angeles County, California",124181,23576
1400000US06037650702,"Census Tract 6507.02, Los Angeles County, California",124781,17438
1400000US06037294820,"Census Tract 2948.20, Los Angeles County, California",38949,4823
1400000US06081608400,"Census Tract 6084, San Mateo County, California",109375,26596
1400000US06081602300,"Census Tract 6023, San Mateo County, California",93125,20364
1400000US06059042206,"Census Tract 422.06, Orange County, California",84375,14222
1400000US06081603200,"Census Tract 6032, San Mateo County, California",125139,24332
1400000US06075060502,"Census Tract 605.02, San Francisco County, California",26350,6089
1400000US06085512506,"Census Tract 5125.06, Santa Clara County, California",84087,13009
1400000US06041116000,"Census Tract 1160, Marin County, California",128571,11487
1400000US06029002806,"Census Tract 28.06, Kern County, California",66066,20593
1400000US06037211320,"Census Tract 2113.20, Los Angeles County, California",30370,12915
1400000US06059063500,"Census Tract 635, Orange County, California",122899,19603
1400000US06071001308,"Census Tract 13.08, San Bernardino County, California",52763,14543
1400000US06037535902,"Census Tract 5359.02, Los Angeles County, California",73262,10765
1400000US06037231500,"Census Tract 2315, Los Angeles County, California",46472,2894
1400000US06037433305,"Census Tract 4333.05, Los Angeles County, California",48953,8583
1400000US06111008201,"Census Tract 82.01, Ventura County, California",82565,21852
1400000US06059001708,"Census Tract 17.08, Orange County, California",82941,13258
1400000US06085503327,"Census Tract 5033.27, Santa Clara County, California",91750,21928
1400000US06067005509,"Census Tract 55.09, Sacramento County, California",35125,8101
1400000US06037301300,"Census Tract 3013, Los Angeles County, California",120250,20942
1400000US06067009504,"Census Tract 95.04, Sacramento County, California",54628,7000
1400000US06037900102,"Census Tract 9001.02, Los Angeles County, California",25938,16295
1400000US06037533002,"Census Tract 5330.02, Los Angeles County, California",36339,2761
1400000US06037535701,"Census Tract 5357.01, Los Angeles County, California",56047,10198
1400000US06071010901,"Census Tract 109.01, San Bernardino County, California",77321,29489
1400000US06111007403,"Census Tract 74.03, Ventura County, California",121006,18478
1400000US06109002100,"Census Tract 21, Tuolumne County, California",38750,3455
1400000US06037551300,"Census Tract 5513, Los Angeles County, California",51793,11026
1400000US06059110012,"Census Tract 1100.12, Orange County, California",120595,27621
1400000US06037651001,"Census Tract 6510.01, Los Angeles County, California",96066,8005
1400000US06037408631,"Census Tract 4086.31, Los Angeles County, California",73750,14177
1400000US06111007510,"Census Tract 75.10, Ventura County, California",172361,21881
1400000US06065045000,"Census Tract 450, Riverside County, California",40121,2735
1400000US06059032046,"Census Tract 320.46, Orange County, California",210300,22685
1400000US06065043256,"Census Tract 432.56, Riverside County, California",90175,9239
1400000US06037701302,"Census Tract 7013.02, Los Angeles County, California",97120,24571
1400000US06059075513,"Census Tract 755.13, Orange County, California",69244,4869
1400000US06037107020,"Census Tract 1070.20, Los Angeles County, California",81935,7602
1400000US06087121402,"Census Tract 1214.02, Santa Cruz County, California",75673,20646
1400000US06019005703,"Census Tract 57.03, Fresno County, California",88036,8007
1400000US06001405402,"Census Tract 4054.02, Alameda County, California",51414,9415
1400000US06037276603,"Census Tract 2766.03, Los Angeles County, California",90821,19854
1400000US06037117408,"Census Tract 1174.08, Los Angeles County, California",34630,6044
1400000US06071004700,"Census Tract 47, San Bernardino County, California",43000,4532
1400000US06037192410,"Census Tract 1924.10, Los Angeles County, California",74118,18414
1400000US06059075808,"Census Tract 758.08, Orange County, California",118250,22543
1400000US06037405101,"Census Tract 4051.01, Los Angeles County, California",74844,12437
1400000US06061022400,"Census Tract 224, Placer County, California",113548,18170
1400000US06037137504,"Census Tract 1375.04, Los Angeles County, California",158500,43155
1400000US06059088802,"Census Tract 888.02, Orange County, California",58021,6615
1400000US06073013314,"Census Tract 133.14, San Diego County, California",114519,9953
1400000US06037481500,"Census Tract 4815, Los Angeles County, California",62344,14901
1400000US06013372000,"Census Tract 3720, Contra Costa County, California",65313,16067
1400000US06085509202,"Census Tract 5092.02, Santa Clara County, California",140677,14234
1400000US06085512022,"Census Tract 5120.22, Santa Clara County, California",79024,9835
1400000US06037106406,"Census Tract 1064.06, Los Angeles County, California",77454,9348
1400000US06047000603,"Census Tract 6.03, Merced County, California",57768,8897
1400000US06037670405,"Census Tract 6704.05, Los Angeles County, California",102941,26028
1400000US06073019103,"Census Tract 191.03, San Diego County, California",103717,22199
1400000US06071005300,"Census Tract 53, San Bernardino County, California",39875,8171
1400000US06013305000,"Census Tract 3050, Contra Costa County, California",45701,11350
1400000US06081601605,"Census Tract 6016.05, San Mateo County, California",116667,15058
1400000US06067008124,"Census Tract 81.24, Sacramento County, California",86369,5551
1400000US06059086402,"Census Tract 864.02, Orange County, California",79737,17399
1400000US06001440336,"Census Tract 4403.36, Alameda County, California",100403,15262
1400000US06037216401,"Census Tract 2164.01, Los Angeles County, California",50208,25490
1400000US06101050702,"Census Tract 507.02, Sutter County, California",60443,7137
1400000US06085503212,"Census Tract 5032.12, Santa Clara County, California",108333,16616
1400000US06037300600,"Census Tract 3006, Los Angeles County, California",68080,10297
1400000US06085508503,"Census Tract 5085.03, Santa Clara County, California",143289,8067
1400000US06029002811,"Census Tract 28.11, Kern County, California",124659,16224
1400000US06053011304,"Census Tract 113.04, Monterey County, California",49327,8138
1400000US06073007701,"Census Tract 77.01, San Diego County, California",69590,5159
1400000US06085504700,"Census Tract 5047, Santa Clara County, California",88000,20639
1400000US06071000504,"Census Tract 5.04, San Bernardino County, California",105682,15329
1400000US06059032048,"Census Tract 320.48, Orange County, California",120000,19396
1400000US06095252702,"Census Tract 2527.02, Solano County, California",85086,12183
1400000US06073003115,"Census Tract 31.15, San Diego County, California",60673,12389
1400000US06071001312,"Census Tract 13.12, San Bernardino County, California",62231,15491
1400000US06111000702,"Census Tract 7.02, Ventura County, California",63385,8355
1400000US06019007300,"Census Tract 73, Fresno County, California",53491,19455
1400000US06037400604,"Census Tract 4006.04, Los Angeles County, California",89233,16999
1400000US06037139801,"Census Tract 1398.01, Los Angeles County, California",137917,49429
1400000US06059099229,"Census Tract 992.29, Orange County, California",65408,12156
1400000US06037550000,"Census Tract 5500, Los Angeles County, California",83125,19023
1400000US06037535400,"Census Tract 5354, Los Angeles County, California",36719,10004
1400000US06061021203,"Census Tract 212.03, Placer County, California",77692,15540
1400000US06059088301,"Census Tract 883.01, Orange County, California",60625,8808
1400000US06083002915,"Census Tract 29.15, Santa Barbara County, California",59583,25351
1400000US06039000503,"Census Tract 5.03, Madera County, California",59267,15492
1400000US06037134424,"Census Tract 1344.24, Los Angeles County, California",141875,11578
1400000US06085508401,"Census Tract 5084.01, Santa Clara County, California",169656,9362
1400000US06059032051,"Census Tract 320.51, Orange County, California",66178,4940
1400000US06037404503,"Census Tract 4045.03, Los Angeles County, California",64583,16866
1400000US06073002905,"Census Tract 29.05, San Diego County, California",44008,4246
1400000US06111007507,"Census Tract 75.07, Ventura County, California",141398,28575
1400000US06019002400,"Census Tract 24, Fresno County, California",21854,5044
1400000US06115040600,"Census Tract 406, Yuba County, California",43160,9462
1400000US06085512401,"Census Tract 5124.01, Santa Clara County, California",107188,18734
1400000US06037481402,"Census Tract 4814.02, Los Angeles County, California",60699,12398
1400000US06041121200,"Census Tract 1212, Marin County, California",123897,34054
1400000US06095252904,"Census Tract 2529.04, Solano County, California",97273,13818
1400000US06073020207,"Census Tract 202.07, San Diego County, California",41282,5099
1400000US06037301702,"Census Tract 3017.02, Los Angeles County, California",50276,5956
1400000US06077005108,"Census Tract 51.08, San Joaquin County, California",51789,6569
1400000US06059042112,"Census Tract 421.12, Orange County, California",150429,24204
1400000US06007001800,"Census Tract 18, Butte County, California",36711,12637
1400000US06073013000,"Census Tract 130, San Diego County, California",59173,5305
1400000US06013304003,"Census Tract 3040.03, Contra Costa County, California",104602,21832
1400000US06069000600,"Census Tract 6, San Benito County, California",91707,11391
1400000US06071004104,"Census Tract 41.04, San Bernardino County, California",37004,7124
1400000US06073012303,"Census Tract 123.03, San Diego County, California",47083,24776
1400000US06037404901,"Census Tract 4049.01, Los Angeles County, California",68442,10121
1400000US06085503214,"Census Tract 5032.14, Santa Clara County, California",42440,17982
1400000US06037462001,"Census Tract 4620.01, Los Angeles County, California",46389,11866
